Date,Open,High,Low,Close,Volume
2009-04-02,814.530029296875,845.6099853515625,814.530029296875,834.3800048828125,7542810000
2009-04-03,835.1300048828125,842.5,826.7000122070312,842.5,5855640000
2009-04-06,839.75,839.75,822.7899780273438,835.47998046875,6210000000
2009-04-07,834.1199951171875,834.1199951171875,814.530029296875,815.5499877929688,5155580000
2009-04-08,816.760009765625,828.4199829101562,814.8400268554688,825.1599731445312,5938460000
2009-04-09,829.2899780273438,856.9099731445312,829.2899780273438,856.5599975585938,7600710000
2009-04-13,855.3300170898438,864.3099975585938,845.3499755859375,858.72998046875,6434890000
2009-04-14,856.8800048828125,856.8800048828125,840.25,841.5,7569840000
2009-04-15,839.4400024414062,852.9299926757812,835.5800170898438,852.0599975585938,6241100000
2009-04-16,854.5399780273438,870.3499755859375,847.0399780273438,865.2999877929688,6598670000
2009-04-17,865.1799926757812,875.6300048828125,860.8699951171875,869.5999755859375,7352010000
2009-04-20,868.27001953125,868.27001953125,832.3900146484375,832.3900146484375,6973960000
2009-04-21,831.25,850.0900268554688,826.8300170898438,850.0800170898438,7436490000
2009-04-22,847.260009765625,861.780029296875,840.5700073242188,843.5499877929688,7327860000
2009-04-23,844.6199951171875,852.8699951171875,835.4500122070312,851.9199829101562,6563100000
2009-04-24,853.9099731445312,871.7999877929688,853.9099731445312,866.22998046875,7114440000
2009-04-27,862.8200073242188,868.8300170898438,854.6500244140625,857.510009765625,5613460000
2009-04-28,854.47998046875,864.47998046875,847.1199951171875,855.1599731445312,6328000000
2009-04-29,856.8499755859375,882.0599975585938,856.8499755859375,873.6400146484375,6101620000
2009-04-30,876.5900268554688,888.7000122070312,868.510009765625,872.8099975585938,6862540000
2009-05-01,872.739990234375,880.47998046875,866.0999755859375,877.52001953125,5312170000
2009-05-04,879.2100219726562,907.8499755859375,879.2100219726562,907.239990234375,7038840000
2009-05-05,906.0999755859375,907.7000122070312,897.3400268554688,903.7999877929688,6882860000
2009-05-06,903.9500122070312,920.280029296875,903.9500122070312,919.530029296875,8555040000
2009-05-07,919.5800170898438,929.5800170898438,901.3599853515625,907.3900146484375,9120100000
2009-05-08,909.030029296875,930.1699829101562,909.030029296875,929.22998046875,8163280000
2009-05-11,922.989990234375,922.989990234375,908.6799926757812,909.239990234375,6150600000
2009-05-12,910.52001953125,915.5700073242188,896.4600219726562,908.3499755859375,6871750000
2009-05-13,905.4000244140625,905.4000244140625,882.7999877929688,883.9199829101562,7091820000
2009-05-14,884.239990234375,898.3599853515625,882.52001953125,893.0700073242188,6134870000
2009-05-15,892.760009765625,896.969970703125,878.9400024414062,882.8800048828125,5439720000
2009-05-18,886.0700073242188,910.0,886.0700073242188,909.7100219726562,5702150000
2009-05-19,909.6699829101562,916.3900146484375,905.219970703125,908.1300048828125,6616270000
2009-05-20,908.6199951171875,924.5999755859375,901.3699951171875,903.469970703125,8205060000
2009-05-21,900.4199829101562,900.4199829101562,879.6099853515625,888.3300170898438,6019840000
2009-05-22,888.6799926757812,896.6500244140625,883.75,887.0,5155320000
2009-05-26,887.0,911.760009765625,881.4600219726562,910.3300170898438,5667050000
2009-05-27,909.9500122070312,913.8400268554688,891.8699951171875,893.0599975585938,5698800000
2009-05-28,892.9600219726562,909.4500122070312,887.5999755859375,906.8300170898438,5738980000
2009-05-29,907.02001953125,920.02001953125,903.5599975585938,919.1400146484375,6050420000
2009-06-01,923.260009765625,947.77001953125,923.260009765625,942.8699951171875,6370440000
2009-06-02,942.8699951171875,949.3800048828125,938.4600219726562,944.739990234375,5987340000
2009-06-03,942.510009765625,942.510009765625,923.8499755859375,931.760009765625,5323770000
2009-06-04,932.489990234375,942.469970703125,929.3200073242188,942.4600219726562,5352890000
2009-06-05,945.6699829101562,951.6900024414062,934.1300048828125,940.0900268554688,5277910000
2009-06-08,938.1199951171875,946.3300170898438,926.4400024414062,939.1400146484375,4483430000
2009-06-09,940.3499755859375,946.9199829101562,936.1500244140625,942.4299926757812,4439950000
2009-06-10,942.72998046875,949.77001953125,927.969970703125,939.1500244140625,5379420000
2009-06-11,939.0399780273438,956.22998046875,939.0399780273438,944.8900146484375,5500840000
2009-06-12,943.4400024414062,946.2999877929688,935.6599731445312,946.2100219726562,4528120000
2009-06-15,942.4500122070312,942.4500122070312,919.6500244140625,923.719970703125,4697880000
2009-06-16,925.5999755859375,928.0,911.5999755859375,911.969970703125,4951200000
2009-06-17,911.8900146484375,918.4400024414062,903.780029296875,910.7100219726562,5523650000
2009-06-18,910.8599853515625,921.9299926757812,907.9400024414062,918.3699951171875,4684010000
2009-06-19,919.9600219726562,927.0900268554688,915.7999877929688,921.22998046875,5713390000
2009-06-22,918.1300048828125,918.1300048828125,893.0399780273438,893.0399780273438,4903940000
2009-06-23,893.4600219726562,898.6900024414062,888.8599853515625,895.0999755859375,5071020000
2009-06-24,896.3099975585938,910.8499755859375,896.3099975585938,900.9400024414062,4636720000
2009-06-25,899.4500122070312,921.4199829101562,896.27001953125,920.260009765625,4911240000
2009-06-26,918.8400268554688,922.0,913.030029296875,918.9000244140625,6076660000
2009-06-29,919.8599853515625,927.989990234375,916.1799926757812,927.22998046875,4211760000
2009-06-30,927.1500244140625,930.010009765625,912.8599853515625,919.3200073242188,4627570000
2009-07-01,920.8200073242188,931.9199829101562,920.8200073242188,923.3300170898438,3919400000
2009-07-02,921.239990234375,921.239990234375,896.4199829101562,896.4199829101562,3931000000
2009-07-06,894.27001953125,898.719970703125,886.3599853515625,898.719970703125,4712580000
2009-07-07,898.5999755859375,898.5999755859375,879.9299926757812,881.030029296875,4673300000
2009-07-08,881.9000244140625,886.7999877929688,869.3200073242188,879.5599975585938,5721780000
2009-07-09,881.280029296875,887.8599853515625,878.4500122070312,882.6799926757812,4347170000
2009-07-10,880.030029296875,883.5700073242188,872.8099975585938,879.1300048828125,3912080000
2009-07-13,879.5700073242188,901.0499877929688,875.3200073242188,901.0499877929688,4499440000
2009-07-14,900.77001953125,905.8400268554688,896.5,905.8400268554688,4149030000
2009-07-15,910.1500244140625,933.9500122070312,910.1500244140625,932.6799926757812,5238830000
2009-07-16,930.1699829101562,943.9600219726562,927.4500122070312,940.739990234375,4898640000
2009-07-17,940.5599975585938,941.8900146484375,934.6500244140625,940.3800048828125,5141380000
2009-07-20,942.0700073242188,951.6199951171875,940.989990234375,951.1300048828125,4853150000
2009-07-21,951.969970703125,956.530029296875,943.219970703125,954.5800170898438,5309300000
2009-07-22,953.4000244140625,959.8300170898438,947.75,954.0700073242188,4634100000
2009-07-23,954.0700073242188,979.4199829101562,953.27001953125,976.2899780273438,5761650000
2009-07-24,972.1599731445312,979.7899780273438,965.9500122070312,979.260009765625,4458300000
2009-07-27,978.6300048828125,982.489990234375,972.2899780273438,982.1799926757812,4631290000
2009-07-28,981.47998046875,982.3499755859375,969.3499755859375,979.6199951171875,5490350000
2009-07-29,977.6599731445312,977.760009765625,968.6500244140625,975.1500244140625,5178770000
2009-07-30,976.010009765625,996.6799926757812,976.010009765625,986.75,6035180000
2009-07-31,986.7999877929688,993.1799926757812,982.8499755859375,987.47998046875,5139070000
2009-08-03,990.219970703125,1003.6099853515625,990.219970703125,1002.6300048828125,5603440000
2009-08-04,1001.4099731445312,1007.1199951171875,996.6799926757812,1005.6500244140625,5713700000
2009-08-05,1005.4099731445312,1006.6400146484375,994.3099975585938,1002.719970703125,7242120000
2009-08-06,1004.0599975585938,1008.0,992.489990234375,997.0800170898438,6753380000
2009-08-07,999.8300170898438,1018.0,999.8300170898438,1010.47998046875,6827090000
2009-08-10,1008.8900146484375,1010.1199951171875,1000.989990234375,1007.0999755859375,5406080000
2009-08-11,1005.77001953125,1005.77001953125,992.4000244140625,994.3499755859375,5773160000
2009-08-12,994.0,1012.780029296875,993.3599853515625,1005.8099975585938,5498170000
2009-08-13,1005.8599853515625,1013.1400146484375,1000.8200073242188,1012.72998046875,5250660000
2009-08-14,1012.22998046875,1012.5999755859375,994.5999755859375,1004.0900268554688,4940750000
2009-08-17,998.1799926757812,998.1799926757812,978.510009765625,979.72998046875,4088570000
2009-08-18,980.6199951171875,991.2000122070312,980.6199951171875,989.6699829101562,4198970000
2009-08-19,986.8800048828125,999.6099853515625,980.6199951171875,996.4600219726562,4257000000
2009-08-20,996.4099731445312,1008.9199829101562,996.3900146484375,1007.3699951171875,4893160000
2009-08-21,1009.0599975585938,1027.5899658203125,1009.0599975585938,1026.1300048828125,5885550000
2009-08-24,1026.5899658203125,1035.8199462890625,1022.47998046875,1025.5699462890625,6302450000
2009-08-25,1026.6300048828125,1037.75,1026.2099609375,1028.0,5768740000
2009-08-26,1027.3499755859375,1032.469970703125,1021.5700073242188,1028.1199951171875,5080060000
2009-08-27,1027.81005859375,1033.3299560546875,1016.2000122070312,1030.97998046875,5785880000
2009-08-28,1031.6199951171875,1039.469970703125,1023.1300048828125,1028.9300537109375,5785780000
2009-08-31,1025.2099609375,1025.2099609375,1014.6199951171875,1020.6199951171875,5004560000
2009-09-01,1019.52001953125,1028.449951171875,996.280029296875,998.0399780273438,6862360000
2009-09-02,996.0700073242188,1000.3400268554688,991.969970703125,994.75,5842730000
2009-09-03,996.1199951171875,1003.4299926757812,992.25,1003.239990234375,4624280000
2009-09-04,1003.8400268554688,1016.47998046875,1001.6500244140625,1016.4000244140625,4097370000
2009-09-08,1018.6699829101562,1026.0699462890625,1018.6699829101562,1025.3900146484375,5235160000
2009-09-09,1025.3599853515625,1036.3399658203125,1023.969970703125,1033.3699951171875,5202550000
2009-09-10,1032.989990234375,1044.1400146484375,1028.0400390625,1044.1400146484375,5191380000
2009-09-11,1043.9200439453125,1048.1800537109375,1038.4000244140625,1042.72998046875,4922600000
2009-09-14,1040.1500244140625,1049.739990234375,1035.0,1049.3399658203125,4979610000
2009-09-15,1049.030029296875,1056.0400390625,1043.4200439453125,1052.6300048828125,6185620000
2009-09-16,1053.989990234375,1068.760009765625,1052.8699951171875,1068.760009765625,6793530000
2009-09-17,1067.8699951171875,1074.77001953125,1061.199951171875,1065.489990234375,6668110000
2009-09-18,1066.5999755859375,1071.52001953125,1064.27001953125,1068.300048828125,5607970000
2009-09-21,1067.1400146484375,1067.280029296875,1057.4599609375,1064.6600341796875,4615280000
2009-09-22,1066.3499755859375,1073.81005859375,1066.3499755859375,1071.6600341796875,5246600000
2009-09-23,1072.68994140625,1080.1500244140625,1060.3900146484375,1060.8699951171875,5531930000
2009-09-24,1062.56005859375,1066.2900390625,1045.8499755859375,1050.780029296875,5505610000
2009-09-25,1049.47998046875,1053.469970703125,1041.1700439453125,1044.3800048828125,4507090000
2009-09-28,1045.3800048828125,1065.1300048828125,1045.3800048828125,1062.97998046875,3726950000
2009-09-29,1063.68994140625,1069.6199951171875,1057.8299560546875,1060.6099853515625,4949900000
2009-09-30,1061.02001953125,1063.4000244140625,1046.469970703125,1057.0799560546875,5998860000
2009-10-01,1054.9100341796875,1054.9100341796875,1029.449951171875,1029.8499755859375,5791450000
2009-10-02,1029.7099609375,1030.5999755859375,1019.9500122070312,1025.2099609375,5583240000
2009-10-05,1026.8699951171875,1042.5799560546875,1025.9200439453125,1040.4599609375,4313310000
2009-10-06,1042.02001953125,1060.550048828125,1042.02001953125,1054.719970703125,5029840000
2009-10-07,1053.6500244140625,1058.02001953125,1050.0999755859375,1057.5799560546875,4238220000
2009-10-08,1060.030029296875,1070.6700439453125,1060.030029296875,1065.47998046875,4988400000
2009-10-09,1065.280029296875,1071.510009765625,1063.0,1071.489990234375,3763780000
2009-10-12,1071.6300048828125,1079.4599609375,1071.6300048828125,1076.18994140625,3710430000
2009-10-13,1074.9599609375,1075.300048828125,1066.7099609375,1073.18994140625,4320480000
2009-10-14,1078.6800537109375,1093.1700439453125,1078.6800537109375,1092.02001953125,5406420000
2009-10-15,1090.3599853515625,1096.56005859375,1086.4100341796875,1096.56005859375,5369780000
2009-10-16,1094.6700439453125,1094.6700439453125,1081.530029296875,1087.6800537109375,4894740000
2009-10-19,1088.219970703125,1100.1700439453125,1086.47998046875,1097.9100341796875,4619240000
2009-10-20,1098.6400146484375,1098.6400146484375,1086.1600341796875,1091.06005859375,5396930000
2009-10-21,1090.3599853515625,1101.3599853515625,1080.77001953125,1081.4000244140625,5616290000
2009-10-22,1080.9599609375,1095.2099609375,1074.31005859375,1092.9100341796875,5192410000
2009-10-23,1095.6199951171875,1095.8299560546875,1075.489990234375,1079.5999755859375,4767460000
2009-10-26,1080.3599853515625,1091.75,1065.22998046875,1066.949951171875,6363380000
2009-10-27,1067.5400390625,1072.47998046875,1060.6199951171875,1063.4100341796875,5337380000
2009-10-28,1061.510009765625,1063.260009765625,1042.18994140625,1042.6300048828125,6600350000
2009-10-29,1043.68994140625,1066.8299560546875,1043.68994140625,1066.1099853515625,5595040000
2009-10-30,1065.4100341796875,1065.4100341796875,1033.3800048828125,1036.18994140625,6512420000
2009-11-02,1036.1800537109375,1052.1800537109375,1029.3800048828125,1042.8800048828125,6202640000
2009-11-03,1040.9200439453125,1046.3599853515625,1033.93994140625,1045.4100341796875,5487500000
2009-11-04,1047.1400146484375,1061.0,1045.1500244140625,1046.5,5635510000
2009-11-05,1047.300048828125,1066.6500244140625,1047.300048828125,1066.6300048828125,4848350000
2009-11-06,1064.949951171875,1071.47998046875,1059.3199462890625,1069.300048828125,4277130000
2009-11-09,1072.31005859375,1093.18994140625,1072.31005859375,1093.0799560546875,4460030000
2009-11-10,1091.8599853515625,1096.4200439453125,1087.4000244140625,1093.010009765625,4394770000
2009-11-11,1096.0400390625,1105.3699951171875,1093.81005859375,1098.510009765625,4286700000
2009-11-12,1098.31005859375,1101.969970703125,1084.9000244140625,1087.239990234375,4160250000
2009-11-13,1087.5899658203125,1097.7900390625,1085.3299560546875,1093.47998046875,3792610000
2009-11-16,1094.1300048828125,1113.68994140625,1094.1300048828125,1109.300048828125,4565850000
2009-11-17,1109.219970703125,1110.52001953125,1102.18994140625,1110.3199462890625,3824070000
2009-11-18,1109.43994140625,1111.0999755859375,1102.699951171875,1109.800048828125,4293340000
2009-11-19,1106.43994140625,1106.43994140625,1088.4000244140625,1094.9000244140625,4178030000
2009-11-20,1094.6600341796875,1094.6600341796875,1086.81005859375,1091.3800048828125,3751230000
2009-11-23,1094.8599853515625,1112.3800048828125,1094.8599853515625,1106.239990234375,3827920000
2009-11-24,1105.8299560546875,1107.56005859375,1097.6300048828125,1105.6500244140625,3700820000
2009-11-25,1106.489990234375,1111.1800537109375,1104.75,1110.6300048828125,3036350000
2009-11-27,1105.469970703125,1105.469970703125,1083.739990234375,1091.489990234375,2362910000
2009-11-30,1091.0699462890625,1097.239990234375,1086.25,1095.6300048828125,3895520000
2009-12-01,1098.8900146484375,1112.280029296875,1098.8900146484375,1108.8599853515625,4249310000
